x,y,z,t,m82.33401232,-423.05672495,11.43349548,193,1092
107.64136193,-497.81740757,0.36798255,136,1302
107.67044499,-499.92752296,0.17949555,134,986
107.20026586,-499.81882911,2.26940034,137,109
107.20799441,-499.24003480,4.45988454,132,1190
106.01767682,-496.47486376,4.44057226,137,1113
104.01001508,-496.99579820,0.12850986,140,1053
103.38899948,-495.82375201,2.56674622,137,714
105.08627730,-480.57740696,3.08538090,136,90
96.09582280,-480.54600733,14.07137607,144,929
79.54563456,-471.72874063,14.33712176,145,1096
80.18254369,-481.11901842,15.18376267,156,1383
92.14759771,-478.25478752,1.18997777,136,115
93.00028504,-499.49081820,14.51607988,135,1275
78.60887176,-480.79957172,16.82621003,155,1461
63.72634702,-462.45038527,1.45782061,145,1173
68.26076628,-461.48833031,14.36881958,144,104
71.82521280,-463.96476278,12.54068588,144,1337
72.38268270,-463.54793409,13.84936952,145,1298
63.82390618,-458.70087998,2.37396038,217,764
63.89630856,-445.59495701,2.78064275,2,1697
63.58288046,-444.96030736,0.62395779,3,1178
64.34055274,-444.57974000,2.54660860,3,1865
64.03204572,-444.69247498,2.30527574,3,772
64.19893796,-444.51951442,2.16675088,3,1645
64.64519343,-444.53517763,3.72972772,2,1672
64.87708614,-444.32819003,3.14562519,1,1673
64.96594967,-443.40235474,3.01768036,1,1204
64.58642210,-444.00087264,2.66122475,2,1021
65.35380565,-443.43482470,2.18825454,1,1338
65.10697532,-443.60717647,2.69302641,1,1251
65.46094551,-444.04389708,3.01956752,2,820
65.79265642,-443.96289952,3.43678202,1,803
64.52249041,-443.92801365,1.76977430,2,1066
65.42229454,-443.50511767,1.48250752,2,1297
65.22724430,-443.41198875,1.94779081,3,1379
64.59019886,-443.76996569,1.77861675,3,1065
65.52974247,-442.79950885,1.51394277,1,1590
65.68181199,-443.34131208,1.55095646,2,723
65.55563537,-443.06445117,1.46973572,1,1093
65.56333359,-442.53378103,1.36680071,1,1213
65.97083788,-442.44038250,1.27820349,0,788
65.75307232,-442.56720643,0.95205505,1,1469
64.99777795,-443.00339900,0.36818865,3,787
64.95674429,-442.83145211,0.08894028,3,1059
65.29377398,-442.56593153,1.46264412,1,1435
65.81954325,-441.88158286,0.93058826,1,1817
65.73488417,-442.17492988,0.47056221,2,1602
66.03934417,-441.92081383,0.90855156,0,1272
66.28321287,-442.30873034,0.82110399,2,881
66.19033538,-442.34197701,0.47855557,1,1490
66.31931724,-441.67545938,0.03782794,1,968
65.77548251,-443.03492650,2.08336564,0,1259
65.38119339,-443.35403882,2.36954444,2,1384
66.49932786,-441.36294951,0.12165227,1,1086
68.13744581,-440.53318982,0.30000994,2,914
67.94852533,-439.94846914,0.38093659,2,960
66.81679608,-441.70226141,0.05531781,2,730
66.85614705,-441.83676021,0.50789078,1,669
67.63574207,-441.57651805,0.05877176,1,884
64.82155114,-444.48673135,4.06513476,2,1110
64.05691145,-444.31297402,4.64879449,1,744
